Epoch 17 Step 60/506  loss=0.006206  lr=4.974e-04
Epoch 17 Step 80/506  loss=0.006208  lr=4.877e-04
Epoch 17 Step 100/506  loss=0.006203  lr=4.780e-04
Epoch 17 Step 120/506  loss=0.006195  lr=4.685e-04
Epoch 17 Step 140/506  loss=0.006210  lr=4.590e-04
Epoch 17 Step 180/506  loss=0.006204  lr=4.403e-04
Epoch 17 Step 200/506  loss=0.006199  lr=4.311e-04
Epoch 17 Step 220/506  loss=0.006196  lr=4.220e-04
Epoch 17 Step 240/506  loss=0.006183  lr=4.129e-04
Epoch 17 Step 260/506  loss=0.006189  lr=4.040e-04
